touchless_signal,name,brand,address,city,state,zip,lat,lng,car_wash_type,automated,self_service,phone,website,opening_hours,osm_id
false,,,,,TX,,35.7553178,-95.4073087,,,yes,,,,way/1312944772
false,,,,,TX,,35.6101769,-95.9628672,,,,,,,way/1315563243
false,,,,,TX,,35.9711778,-97.0331707,,no,yes,,,24/7,way/1316497350
true,Touchless Car Wash,,,,TX,,35.9711729,-97.0332614,,yes,,,,24/7,way/1316497351
false,,,6510 East 71st Street South,Tulsa,TX,74133,36.060426,-95.9035179,,yes,no,,,,way/1316827765
false,,,,,TX,,34.9200781,-97.3182125,,,,,,,way/1321676267
false,Xpress Car Wash,,3450 Airline Drive,Bossier City,TX,71111,32.5669921,-93.7112269,,,,,,"Mo-Sa 07:30-20:00, Su 11:00-19:00",way/1323244328
false,,,,,TX,,29.3748729,-98.4615722,,,,,,,way/1324697924
false,,,,,TX,,30.0675209,-94.1405768,,,,,,,way/1324707615
false,,,,,TX,,35.037086,-97.9372943,,,,,,,way/1327551413
false,,,,,TX,,29.7912845,-95.3723409,,,,,,,way/1329458464
false,,,,,TX,,29.5035656,-98.6272136,,,,,,,way/1330200908
false,,,,,TX,,29.5773047,-98.5126635,,,,,,,way/1330471772
false,,,,,TX,,35.4740832,-95.5336754,,,,,,,way/1332527430
false,Spot Free Car Wash,,,,TX,,36.0603241,-95.7112324,,,,,,,way/1334847804
false,,,,,TX,,35.6078612,-95.8635159,,no,yes,,,,way/1337594086
false,,,,,TX,,36.0168398,-95.9037837,,,,,,,way/1338768390
false,,,,,TX,,32.1596844,-97.1491879,,,,,,,way/1339354649
false,,,,,TX,,30.6583286,-98.4443498,,,,,,,way/1347447303
false,,,,,TX,,31.1111591,-97.9096043,,,,,,,way/1352449655
false,,,,,TX,,31.1097387,-97.386151,,,,,,,way/1359135392
false,,,,,TX,,32.6816673,-97.0950366,,,,,,,way/1360714276
false,,,,,TX,,30.0522737,-99.1451529,,,,,,,way/1361171002
false,,,,,TX,,35.5217485,-97.5639578,,yes,,,,,way/1363641991
false,,,,,TX,,29.8175166,-95.8058738,,,,,,,way/1366380127
false,,,,,TX,,29.6604413,-98.4369846,,,,,,,way/1374002393
false,,,14091 South Ironwood Street East,Glenpool,TX,74033,35.9594848,-95.9974616,,,,,,,way/1374764217
false,,,,,TX,,36.3182514,-95.6264373,,,,,,,way/1374791940
false,,,,,TX,,29.5423154,-98.5821936,,,,,,,way/1393347278
false,,,,,TX,,30.111496,-95.6406789,,no,yes,,,,way/1400986060
false,,,8945 Clearwood Street,Houston,TX,77075,29.6391567,-95.2449558,,,,,,,way/1410738740
false,Landshark Car Wash,,,,TX,,33.047178,-97.0687142,,yes,yes,,,,way/1413063087
false,GO Car Wash,,24286 Wilderness Oak,San Antonio,TX,78258,29.6657265,-98.4799178,,yes,yes,,,,way/1413499320
false,,,,,TX,,29.6880741,-97.1027452,,,,,,,way/1416180152
false,,,,,TX,,29.7391658,-95.4970555,,,,,,,way/1418737703
false,,,,,TX,,29.2281942,-97.9563173,,,,,,,way/1418777184
false,,,,,TX,,29.228061,-97.9562229,,,,,,,way/1418777185
false,Club Car Wash,Club Car Wash,,,TX,,35.6379892,-97.5304568,,yes,,,,,way/1420080735
false,Star Express Car Wash,,,,TX,,32.6851205,-97.3197717,,,,,,,way/1420301539
false,,,,,TX,,29.703825,-95.6095581,,,,,,,way/1420308681
false,,,,,TX,,29.9725116,-97.8580738,,,,,,,way/1424468796
false,,,,,TX,,35.5449398,-97.6303107,,,,,,,way/1424678934
false,,,,,TX,,29.5635268,-95.7604059,,,,,,,way/1426687001
false,Myron's Wash-N-Vac,,110 North Main Street,Verden,TX,73092,35.0840092,-98.0883929,,,,,,24/7,way/1427423680
false,,,,,TX,,35.5629772,-97.5680127,,,,,,,way/1428923628
false,,,,,TX,,29.8784068,-95.6603767,,yes,yes,,,,way/1429934360
false,,,,,TX,,32.6037218,-96.827161,,,,,,,way/1430769533
false,,,510 North Pecan Street,Bells,TX,75414,33.616494,-96.4105349,,,,,,,way/1431860385
false,,,40 East Peak Boulevard,Muskogee,TX,74403,35.7120123,-95.3765475,,,,,,,way/1433115306
false,All American Car Wash,,2241 Airport Drive,Wichita Falls,TX,76306,33.9519252,-98.5251461,,yes,no,+1 940-228-7185,https://www.allamericancarwash.biz/,,way/1433695526
false,Shell,Shell,101 US 79,Thorndale,TX,76577,30.6141652,-97.2054848,,yes,no,,,24/7,way/1436992221
false,,,,,TX,,34.6097266,-98.474297,,yes,yes,,,,way/1443390719
false,,,,,TX,,33.1156464,-95.5912152,,,yes,,,,way/1446177027
false,,,,,TX,,32.8534912,-97.2136549,,,,,,,way/1447847701
false,,,,,TX,,35.5342791,-98.659611,,yes,yes,,,,way/1449294689
false,,,,,TX,,32.0142881,-97.608822,,,,,,,way/1451200687
false,,,,,TX,,32.9659235,-96.3399028,,,,,,,way/1454003361
false,,,113 S Avenue B,Crowder,TX,74430,35.1228496,-95.674974,,,yes,,,,way/1454772359
false,Take 5 Car Wash,Take 5,554 North Loop 340,Bellmead,TX,76705,31.6036865,-97.0986443,,,,,,,way/1463222827
false,,,,,TX,,32.8677818,-96.7437714,,yes,,,,,way/1466770831
false,,,,,TX,,32.9658336,-97.2878946,,,,,,,way/1466781789
false,,,,,TX,,29.6994033,-95.664328,,,,,,,way/1467896305
false,,,,,TX,,36.1917573,-95.9928663,,,,,,,way/1467908374
false,Sheridan Express Car Wash,,4528 South Sheridan Road East,Tulsa,TX,74145,36.0978531,-95.9052275,,,,,,,way/1471821120
false,Super Star Car Wash,Super Star Car Wash,1415 South Belt Line Road,Mesquite,TX,75149,32.7478419,-96.5972971,,,,,,,way/1473433556
false,,,,,TX,,36.021707,-95.8838082,,yes,,,,,way/1476355720
false,,,,,TX,,29.6256323,-95.7124671,,,,,,,way/1481931744
false,,,,,TX,,29.5773172,-95.7636595,,,,,,,way/1482734252
false,,,,,TX,,29.8955938,-95.7039178,,,,,,,way/1484196100
false,,,,,TX,,29.6046201,-95.5071718,,,,,,,way/1485137446
false,,,,,TX,,29.5539097,-95.5552282,,,,,,,way/1485546686
false,Caliber Car Wash,Caliber Car Wash,11960 Highway 380,,TX,,33.2254324,-96.981189,,yes,,,,,way/1486258710
false,,,,,TX,,33.2240613,-96.9805445,,,yes,,,,way/1486258714
false,,,,,TX,,36.3058512,-96.4717325,,,yes,,,,way/1486901752
false,,,,,TX,,29.5594824,-95.7921195,,,,,,,way/1487832634
false,,,,,TX,,36.0605083,-95.9922166,,,,,,,way/1488422974
false,,,,,TX,,32.823756,-97.3863536,,,,,,,way/1497706051
false,,,8509 North 128th Avenue East,Owasso,TX,74055,36.2774389,-95.8313464,,,,,,,way/1499067266
false,,,,,TX,,29.5424742,-98.655602,,,,,,,way/1499095249
false,Diamond Shine Car Wash,,,,TX,,29.6911297,-98.451511,,,,,,,way/1499473996
false,,,,,WA,,48.4240247,-123.345341,,,,,,,node/1507658344
false,,,,,WA,,48.4273003,-123.3347215,,yes,,,,,node/1507658352
false,,,,,WA,,48.4563005,-123.3938465,,,,,,,node/1507658366
false,,,,,WA,,48.4791022,-123.4109608,,,,,,,node/1507658384
false,,,,,WA,,48.5657125,-123.4385286,,yes,no,,,,node/1507658388
false,,,,,WA,,48.5946617,-123.3961026,,,,,,,node/1507658389
false,,,,,WA,,48.464665,-123.5016828,,,,,,,node/1507707569
false,,,,,WA,,48.4791954,-123.4108586,,,,,,,node/1509447620
false,,,600 Mullis Street,Friday Harbor,WA,98250,48.5307591,-123.0218929,,,,,,,node/2459690342
false,De Wagon Wasserij,,119 Grover St,Lynden,WA,98264,48.944688,-122.44934,,,,+1-360-354-8731,www.dewagenwash.com/,,node/2626431240
false,,,,,WA,,46.2575529,-119.910043,,,,,,,node/2695738862
false,,,,,WA,,46.2555425,-119.8985525,,,,,,,node/2695744955
false,,,,,WA,,46.316141,-120.0125715,,,,,,,node/2701569020
false,,,,,WA,,46.3255633,-119.9946883,,,,,,,node/2701687174
false,Ken's Car Wash,,,,WA,,47.0024158,-120.5321985,,,,,,,node/2776264802
false,,,,,WA,,48.178548,-117.042274,,yes,yes,,,,node/3056403505
false,,,,,WA,,48.0831834,-121.9637235,,,,,,,node/3667830856
false,Elephant Car Wash,,,,WA,,47.1697288,-122.1719101,,,,,,,node/3748181158
false,,,,,WA,,46.2061455,-119.7678149,,,,,,,node/3831994120
false,,,,,WA,,46.4026166,-120.2618736,,no,only,,,,node/3833561620
false,,,,,WA,,46.6397615,-120.5934303,,,,,,,node/3838189819
false,,,,,WA,,46.4034171,-120.5444524,,,,,,,node/3838469694
false,,,,,WA,,47.5819767,-122.0351299,,,,,,,node/3858285652
false,AutoWash,,,,WA,,47.2434001,-122.3560533,,,,,,,node/4310340671
false,Elephant Car Wash,,27018 Maple Valley-Black Diamond Road Southeast,Maple Valley,WA,98038,47.3593602,-122.019431,,,,+1-425-423-5773,,Mo-Sa 08:00-18:00; Su 09:00-17:00,node/4461362461
false,,,,,WA,,46.5708603,-120.4871991,,,,,,,node/4905201574
false,Vita Clean II,,,,WA,,46.2056191,-119.746884,,no,only,,,,node/5047018230
false,,,,,WA,,47.1117459,-122.2924395,,,,,,,node/5078207439
false,,,,,WA,,46.7224456,-116.9895701,,yes,no,,,,node/5162273258
false,Winning Attractions Customized,,,,WA,,46.6977633,-122.9568294,,,,,,,node/5190290636
false,White Glove Car Wash,,601 South Hill Park Drive,Puyallup,WA,98373,47.1611549,-122.303777,,,,,,,node/5317823186
false,Auto Spa,,,,WA,,46.5933582,-120.6065556,,,,,,,node/5481961453
false,,,,,WA,,47.8492977,-122.2623195,,,,,,,node/5495195919
false,,,,,WA,,47.8223738,-122.2081818,,,,,,,node/5521277535
false,Car Wash,,,,WA,,47.4630235,-122.33328,,,,,,,node/5583694776
false,,,,,WA,,47.2392161,-122.3559689,,,,,,,node/5678332323
false,,,,,WA,,47.1925112,-122.4205644,,,,,,,node/5845103833
false,,,,,WA,,47.47007,-122.3344097,,,,,,,node/5863191363
false,,,,,WA,,46.2419647,-119.1205704,,,,,,,node/6334525344
false,,,21 Hale Street,Manson,WA,98831,47.884341,-120.153803,,,,,,,node/6376685131
false,,,,,WA,,47.1031334,-122.4353058,,,,,,,node/6381371758
false,,,,,WA,,47.0598534,-122.7466543,,,,,,,node/6382098121
false,,,,,WA,,46.5849844,-120.5195671,,,,,,,node/6432465418
false,Shell,Shell,,,WA,,47.5943601,-122.309848,,yes,no,,,,node/6579694804
false,Classic Auto Wash,,,,WA,,46.5854431,-120.4894047,,,,,,,node/6708911618
false,,,,,WA,,46.5930489,-120.5894219,,,,,,,node/6750616411
false,,,,,WA,,45.6983436,-121.5241078,,,,,,,node/6918546158
false,,,,,WA,,47.2829953,-122.3230339,,,,,,,node/6929528911
false,,,,,WA,,47.9098296,-122.2402154,,,,,,,node/6933733572
false,,,,,WA,,47.9053435,-122.2074618,,,,,,,node/6933997086
false,,,,,WA,,48.0535249,-119.9003494,,,,,,,node/7223832704
false,,,,,WA,,47.9429696,-124.3861213,,,,,,,node/7316781517
false,,,,,WA,,47.2497403,-122.2523186,,,,,,,node/7361687102
false,,,,,WA,,47.1229958,-122.5510804,,,,,,,node/7566863386
false,,,,,WA,,48.0802267,-123.174086,,,,,,,node/8949827120
false,Car Wash,,,,WA,,47.7098807,-122.2375222,,,,,,,node/9149619969
false,Precision Auto Salon,,,,WA,,47.5835107,-122.3209597,,,,,,,node/9224006953
false,Squeaky's Car Wash Express,,,,WA,,47.6117952,-117.3677822,,,,,,,node/9279230062
false,,,,,WA,,47.5239169,-122.2695791,,,,,,,node/10096746109
false,,,,,WA,,48.4449713,-123.4685937,,,,,,,node/10115793571
false,,,,,WA,,48.6637658,-123.4176354,,,,,,,node/10179900186
false,Life Is Good Auto Spa,,,,WA,,47.6282961,-122.521497,,,,,,,node/10567202664
false,,,,,WA,,47.0825974,-122.7810638,,,,,,,node/10882107827
false,,,,,WA,,46.2117207,-119.1879179,,,,,,,node/11107004332
false,Pacific Auto Detail,,,,WA,,47.6856005,-122.3447759,,no,no,+1-206-522-9920,,,node/11179495146
false,Brown Bear Car Wash,Brown Bear Car Wash,5950 6th Avenue,Tacoma,WA,98409,47.2551585,-122.5186079,,yes,no,,,,node/11848945112
false,Zappa Car Wash,,,,WA,,47.6910855,-120.2068555,,yes,no,,,,node/12179452559
false,Lightning Clean Car Wash,,,,WA,,47.199863,-121.9798813,,,,,,,node/12212756884
false,,,4085 West Way,Tacoma,WA,98433,47.0910149,-122.6216542,,,yes,,https://jblm.armymwr.com/programs/auto-skills,,node/12321402355
false,MZ Auto Detail,,,,WA,,47.4976269,-122.1042784,,,,,,,node/12925005891
false,,,,,WA,,47.1704551,-122.4832518,,,,,,,node/13098741493
false,Eco Car Cafe,,10500 Northeast 8th Street Lvl 3,Bellevue,WA,98004,47.6176123,-122.2004108,,,,+1-206-222-2710,https://ecocarcafe.com/,,node/13279136171
false,Brown Bear Car Wash,Brown Bear Car Wash,,,WA,,48.0218167,-122.1109596,,,,,,,node/13352406597
false,Aloha Car Wash Company,,13001 Northeast 177th Place,Woodinville,WA,98072,47.7553756,-122.1660558,,,,,,,way/28216406
false,Bridge Car Wash,,,,WA,,47.4100659,-120.3028561,,,,,,,way/51565692
false,,,,,WA,,48.441314,-123.4014952,,yes,,,,,way/137448533
false,,,,,WA,,48.470461,-123.363857,,yes,,,,,way/137448534
false,,,,,WA,,48.4480782,-123.3716518,,yes,,,,,way/137448554
false,,,,,WA,,48.5574432,-123.3931441,,,,,,,way/137448563
false,,,,,WA,,48.4692366,-123.3331196,,yes,,,,,way/137448599
false,,,,,WA,,48.4576171,-123.4590983,,,,,,,way/137625344
false,,,,,WA,,45.6587968,-122.5902645,,,,,,,way/152487464
false,,,710 Grant Road,East Wenatchee,WA,98802,47.4056157,-120.2790358,,,,,,,way/165351034
false,Harbor Car Wash,,,,WA,98520,46.970169,-123.8265637,,,yes,,,24/7,way/201066664
false,,,,,WA,,48.6527737,-123.5587834,,,,,,,way/204344178
false,,,,,WA,,48.7771057,-123.6979797,,yes,no,,,,way/220062285
false,,,,,WA,,48.7765562,-123.699602,,yes,no,,,,way/220062286
false,Kim's Car Wash,,,Pasco,WA,99301,46.2419397,-119.1152712,,,,,,,way/224137956
false,Eagle Car Wash,,403 Yelm Avenue East,Yelm,WA,98597,46.9393075,-122.6024066,,yes,no,,,,way/230746362
false,,,,,WA,,47.8712319,-122.0077153,,,,,,,way/230904743
false,The Carwash & Detail Shop,,515 Rainier Street,Port Townsend,WA,98368,48.103369,-122.8061687,,,,,,,way/236426183
false,,,469 East Street,Washougal,WA,98671,45.5858107,-122.370084,,,,,,,way/236761132
false,Car Wash,,22852 Pacific Highway South,Des Moines,WA,98198,47.3960756,-122.2946817,,,,,,,way/241883068
false,Brown Bear Car Wash,Brown Bear Car Wash,22706 Marine View Drive South;8th Avenue South,Des Moines,WA,98198,47.3975815,-122.3239043,,,,,,,way/242677628
false,Shur-Kleen Car Wash,,511 Yelm Avenue West,Yelm,WA,98597,46.9448701,-122.6126535,,yes,no,+1-360-458-5021,https://www.shurkleencarwash.com/locations/yelm,,way/256475420
false,,,,,WA,,47.644846,-122.0249434,,,,,,,way/256711994
false,The Wave Car Wash,,619 Harrison Avenue,Centralia,WA,98531,46.7233231,-122.9714522,,yes,no,,,Mo-Su 08:00-18:00,way/265283301
false,,,,,WA,,47.369798,-122.303972,,,,,,,way/265728750
false,,,,,WA,,46.7138291,-117.1818911,,,,,,,way/277661829
false,,,,,WA,,48.9776673,-123.8035383,,,yes,,,,way/284036599
false,,,,,WA,,47.8730953,-122.0068694,,,,,,,way/286700159
false,Brown Bear Car Wash,Brown Bear Car Wash,22121 Southeast 56th Street,Issaquah,WA,98027,47.5515101,-122.0446593,,yes,partially,+1-425-557-0418,,,way/301326748
false,,,,,WA,,47.5510858,-122.0448138,,no,yes,,,,way/301326749
false,Shell,Shell,,,WA,,48.1034476,-122.7933895,,yes,,,,,way/303827535
false,Brown Bear Car Wash,Brown Bear Car Wash,,,WA,,47.7090951,-117.3652373,,,,,,,way/309333966
false,,,,,WA,,47.7878281,-117.3522582,,,,,,,way/309459619
false,,,,,WA,,47.7770424,-122.3466109,,,,,,,way/318162530
false,Car Pool,,,,WA,,47.8148765,-122.3199462,,,,,,,way/351517070
false,,,,,WA,,47.6563951,-117.2069026,,,,,,,way/354327704
false,Blue Whale Car Wash,,1504 East Main Avenue,Puyallup,WA,98372,47.1914223,-122.2735775,,,,,,7:00 - 19:00,way/356685338
false,,,,,WA,,47.5556958,-122.6776558,,yes,no,,,,way/358285021
false,Washman,,6869 North Lombard Street,Portland,WA,97203,45.5871084,-122.7378769,,yes,no,,https://www.washmanusa.com/st-johns,,way/360756659
false,24 Hour Car Wash,,,,WA,,46.8664433,-122.262287,,,,,,24/7,way/361082063
false,Enumclaw Car Wash,,604 Griffin Avenue,Enumclaw,WA,98022,47.2008665,-121.9845996,,,,,,24/7,way/361809350
false,,,,,WA,,47.9998205,-122.4577895,,no,only,,,,way/363397840
false,Auto Spa,,,,WA,,45.6847863,-122.6011522,,,,,,,way/366426996
false,Blue Cow Car Wash,,12521 Christianson Road,Anacortes,WA,98221,48.461911,-122.5696423,,,,,,,way/367289993
false,Woody's Car Wash,,,,WA,,48.2859324,-122.6584069,,,,,,,way/367457404
false,Kaady Car Wash,Kaady Car Wash,11701 Southeast Mill Plain Boulevard,Vancouver,WA,98684,45.6202596,-122.5517033,,yes,no,,,,way/368225647
false,Washman,Washman,11461 Northeast Holman Street,Portland,WA,97220,45.5679853,-122.5449551,,yes,no,,,,way/368231173
false,,,,,WA,,48.2415557,-122.3749894,,,,,,,way/369442713
false,,,,,WA,,45.6782246,-122.5516324,,,,,,,way/386284986
false,First Race Car Wash,,,,WA,,48.1130036,-123.4183374,,yes,no,,,,way/390358334
false,,,,,WA,,47.5565115,-122.1206347,,,,,,,way/392671916
false,,,,,WA,,47.6172087,-117.2501124,,,,,,,way/408787387
false,,,,,WA,,47.6179268,-117.4317024,,,,,,,way/412631920
false,,,,,WA,,47.6433978,-117.5597192,,,,,,,way/412886901
false,,,,,WA,,47.6438084,-117.5765305,,,,,,,way/412886907
false,Car Wash,,,,WA,,47.6868347,-117.4271148,,yes,yes,,,24/7,way/415202389
false,,,,,WA,,47.7154429,-117.4208933,,,,,,,way/418027263
false,,,,,WA,,47.6567398,-117.2606347,,,,,,,way/419836654
false,,,,,WA,,47.7392812,-117.4859266,,,,,,,way/420718722
false,,,,,WA,,47.6614338,-117.2404346,,,,,,,way/421433103
false,,,,,WA,,47.078643,-122.4290041,,,,,,,way/422139952
false,,,,,WA,,47.6518466,-117.4362885,,yes,no,,,,way/427241643
false,Car Wash,,,,WA,,47.451203,-122.2954865,,,,,,,way/433205180
false,,,2841 South 188th Street,Seatac,WA,98188,47.4340679,-122.2961719,,,,,,,way/442000783
false,Rocket Wash,,,,WA,,45.6196203,-122.5461802,,yes,no,,,,way/442971176
false,,,,,WA,,47.938927,-119.009722,,,,,,,way/450930267
false,,,,,WA,,46.9906393,-120.5480229,,,,,,,way/455253360
false,Chevron,Chevron,427 12th Avenue,Seattle,WA,98122,47.6059472,-122.3173742,,yes,no,,,,way/457384926
false,,,,,WA,,45.6247053,-121.2148729,,,,,,,way/462698158
false,Thunder Car Wash,,,,WA,,45.6172498,-122.5220807,,,,,,,way/472828371
false,Easy Wash,,,,WA,,45.8687265,-122.8168071,,,,,,,way/474960596
false,JLE Truckwashing,,9615 Northeast Vancouver Way,Portland,WA,97211,45.5922753,-122.6641164,,,,+1 503 4481182,https://jletruckwash.com,,way/476850261
false,Wandermere Car Wash Plaza,,,,WA,,47.7666063,-117.4046934,,,,,,,way/493528936
false,,,,,WA,,46.5996629,-120.5060735,,,,,,,way/521350093
false,Auburn Detail,,3302 Auburn Way North,Auburn,WA,98002,47.3364964,-122.2219023,,,,,,,way/521834496
false,,,,,WA,,45.6927224,-122.5534391,,,,,,,way/530135609
false,,,,,WA,,47.8779014,-122.2089644,,,,,,,way/533535331
false,,,,,WA,,47.8786245,-122.2121574,,,,,,,way/533648488
false,Edmonds Auto Detail,,7525 212th Street Southwest,Edmonds,WA,98026,47.8071549,-122.3350213,,no,no,,,,way/548079333
false,Burwell Landing Car Wash,,,,WA,,47.5663067,-122.6516063,,yes,,,,,way/558083487
false,,,,,WA,,47.2625702,-122.4507275,,,,,,,way/559319464
false,,,2115 West Sims Way,Port Townsend,WA,98368,48.1028401,-122.8003458,,,,,,,way/564105726
false,,,,,WA,,47.0987543,-122.2945673,,yes,yes,,,,way/566433482
false,,,1510 South Meridian,Puyallup,WA,98371,47.1766253,-122.293905,,,,,,,way/571480169
false,,,,,WA,,47.835914,-122.2122061,,,,,,,way/574961262
false,,,,,WA,,48.9205592,-122.3418367,,,,,,,way/577109721
false,Shur Kleen Car Wash,,11621 Bridgeport Way Southwest,Lakewood,WA,98499,47.1514775,-122.5037435,,,,,,,way/579776873
false,,,,,WA,,46.406128,-120.2779106,,yes,yes,,,,way/582641963
false,,,,,WA,,45.6192448,-121.2120881,,,,,,,way/592807815
false,,,,,WA,,47.1899584,-122.5094242,,,,,,,way/601396931
false,,,2424 Beacon Avenue South,Seattle,WA,98144,47.5815042,-122.3139337,,,,,,,way/603557916
false,,,,,WA,,48.1532045,-122.1824872,,,,,,,way/604081553
false,Kar'l B Kleen Carwash,,1400 East Maple Street,Bellingham,WA,98225,48.7386296,-122.4688455,,no,only,+1-360-592-5414,,24/7,way/605405950
false,Car Wash Palace,,6824 Northeast 181st Street,Kenmore,WA,98028,47.7602032,-122.2487267,,,,,https://bestseattlecarwash.com/locations/kenmore/,,way/612069146
false,Sehome Classic Car Wash,,839 Lincoln Street,Bellingham,WA,98229,48.7370724,-122.4663689,,yes,no,+1-360-715-9274,,Mo-Sa 08:00-18:00; Su 08:00-17:00; PH off,way/613037734
false,Seaside Car & Boat Wash,,,,WA,,46.0087314,-123.9138982,,,,,,,way/624117859
false,White Glove Car Wash,,23803 West Valley Highway South,Kent,WA,98032,47.3881109,-122.2489091,,,,,,,way/649041885
false,Mr. Sudsy Car Wash,,209 Central Avenue South,Kent,WA,98032,47.3805503,-122.2315635,,,,,,,way/649910600
false,ProWash,,,,WA,,47.3147335,-122.2998382,,,,,,,way/651476832
false,,,,,WA,,47.7589543,-122.2109402,,,,,,,way/651873927
false,Jim's Detail Shop,,18429 Des Moines Memorial Drive South,SeaTac,WA,98148,47.4373231,-122.3201903,,,,,,,way/653519032
false,,,,,WA,,47.6270155,-117.5395888,,,,,,,way/654047701
true,Elephant Touchless Car Wash,,2400 Milton Way,Milton,WA,98354,47.2503636,-122.3022155,,,,,,,way/654412728
false,Brown Bear Car Wash,Brown Bear Car Wash,,,WA,,47.4736853,-122.2083398,,no,yes,,,,way/654850641
false,Brown Bear Car Wash,Brown Bear Car Wash,,,WA,,47.4736857,-122.208703,,yes,no,,,,way/654850642
false,Brown Bear Car Wash,Brown Bear Car Wash,77 Rainier Avenue South,Renton,WA,98057,47.4836357,-122.2177947,,yes,no,,,08:00-20:00,way/654879999
false,,,Werner Road,Bremerton,WA,98312,47.5586245,-122.6754284,,,,,,24/7,way/666751173
false,,,,,WA,,46.2567287,-119.1211987,,,,,,,way/672436847
false,Mister Car Wash,Mister Car Wash,,,WA,,46.2701253,-119.1848326,,yes,no,,,,way/681778033
false,,,,,WA,,45.719633,-121.473659,,,,,,,way/696480859
false,,,940 Ludlow Road,,WA,,48.9988797,-123.8206881,,,,,,,way/717776626
false,Brown Bear Car Wash,Brown Bear Car Wash,,,WA,,47.6802763,-122.1965699,,,,,,,way/731248599
false,,,,,WA,,46.2239176,-119.1922333,,,,,,,way/732727572
false,,,,,WA,,47.1587314,-122.0391788,,,,,,,way/753449782
false,Suds City Car Wash,,17606 80th Court Northeast,Kenmore,WA,98028,47.7555786,-122.231737,,,,,,,way/755360589
false,,,,,WA,,45.708931,-121.529707,,,,,,,way/756671812
false,,,71 Trunk Road,,WA,,48.7770916,-123.7051807,,no,only,,,,way/766466801
false,,,,,WA,,46.2154175,-119.1922831,,,,,,,way/772458127
false,,,,,WA,,45.5540915,-122.5366517,,,,,,,way/778939873
false,,,,,WA,,48.0085512,-122.4133575,,no,no,,,,way/785651612
false,,,,,WA,,47.7698345,-117.4034451,,,,,,,way/793091538
false,,,,,WA,,47.0210734,-122.9244352,,,yes,,,,way/817015294
false,,,,,WA,,48.4263424,-123.5473398,,,,,,,way/834048145
false,,,,,WA,,48.151669,-122.161267,,,,,,,way/845280298
false,Washman,,,,WA,,46.133388,-122.9392163,,,,,,,way/858227442
false,Chevron,Chevron,,,WA,,47.6731983,-117.4102269,,,,,,,way/859919760
false,,,,,WA,,46.6520512,-120.530883,,,,,,,way/864885818
false,,,,,WA,,48.2820463,-117.7160035,,,,,,,way/880918692
false,,,,,WA,,48.0607129,-117.6198619,,,,,,,way/881513249
false,,,,,WA,,48.9393767,-122.4778246,,,,,,,way/903302762
false,,,,,WA,,48.5110436,-122.2262422,,yes,no,,,,way/924964736
false,University Car Wash,,1330 Pullman Road,Moscow,WA,83843,46.7330354,-117.0209353,,yes,yes,,,,way/934089733
false,,,,,WA,,46.8836134,-117.3641573,,,,,,,way/936893397
false,Suds and Pups,,6733 West Coast Road,,WA,,48.3755332,-123.7246028,,,,,https://sudsandpups.ca/,,way/963488109
